epoch,train_loss,train_anchor_exact,train_anchor_within_1,train_local_capture,train_full_raw_mse,val_loss,val_anchor_exact,val_anchor_within_1,val_local_capture,val_full_raw_mse,replay_ai_vs_zero_db,replay_ai_to_h5_gap_db,lr,seconds
15,15.171037902832031,0.09625,0.2839583333333333,0.6099603176116943,0.00010314259270671755,4.973557071685791,0.105,0.28833333333333333,0.6182875633239746,2.8788971540052445e-05,-0.4002139307823085,26.81673132146425,0.0004,14.957708358764648
16,13.547377281188965,0.1,0.2875,0.6133047342300415,8.987150067696348e-05,4.7130935096740725,0.105,0.28833333333333333,0.6182875633239746,2.6050242377095854e-05,,,0.0004,3.7453582286834717
17,12.256635398864747,0.09916666666666667,0.2939583333333333,0.6106410026550293,8.087718015303835e-05,4.975814399719238,0.105,0.28833333333333333,0.6182875633239746,2.7454913288238457e-05,,,0.0002,3.774441957473755
18,11.617220916748046,0.10145833333333333,0.28270833333333334,0.6114696264266968,7.475011807400733e-05,4.602021236419677,0.10416666666666667,0.28833333333333333,0.6182969212532043,2.5898317253449933e-05,,,0.0002,3.857167959213257
19,11.038162002563476,0.096875,0.28729166666666667,0.6051992774009705,7.180707325460389e-05,4.553976020812988,0.105,0.28833333333333333,0.6180515289306641,2.3922375185065902e-05,,,0.0002,3.855367660522461
20,10.54738567352295,0.09458333333333334,0.280625,0.6080671548843384,6.787728489143774e-05,4.516825332641601,0.10416666666666667,0.28833333333333333,0.6182875633239746,2.677590229723137e-05,-0.1592014778088804,26.575718868490824,0.0002,13.917457580566406
21,10.111070556640625,0.098125,0.28458333333333335,0.606153130531311,6.441052391892299e-05,4.4652170562744145,0.105,0.28833333333333333,0.6182875633239746,2.5095501478062942e-05,,,0.0002,3.770580291748047
22,9.809146041870116,0.09833333333333333,0.2833333333333333,0.6070442795753479,6.204198871273547e-05,4.475261306762695,0.105,0.2875,0.6183116436004639,2.661533530044835e-05,,,0.0002,3.733741521835327
23,9.404656524658202,0.08791666666666667,0.29,0.610776424407959,5.9618116210913286e-05,4.532217636108398,0.105,0.28833333333333333,0.6182875633239746,2.426277533231769e-05,,,0.0002,3.7139387130737305
24,9.046593933105468,0.09770833333333333,0.2841666666666667,0.609924852848053,5.67317329114303e-05,4.414248847961426,0.105,0.28833333333333333,0.6182875633239746,2.3178958217613397e-05,,,0.0001,4.316122770309448
25,8.886343002319336,0.10354166666666667,0.2891666666666667,0.6041619777679443,5.5261265515582636e-05,4.419964809417724,0.105,0.28833333333333333,0.6182875633239746,2.4169117168639786e-05,0.15966439383263697,26.256852996849304,0.0001,15.780569553375244
26,8.638834991455077,0.10604166666666667,0.28479166666666667,0.609492301940918,5.3459207265404984e-05,4.454075565338135,0.10416666666666667,0.28833333333333333,0.6182875633239746,2.6125874355784618e-05,,,0.0001,3.7084648609161377
27,8.556673545837402,0.10708333333333334,0.28041666666666665,0.6111396551132202,5.365880497265607e-05,4.436095542907715,0.10416666666666667,0.28833333333333333,0.6182875633239746,2.4287185224238782e-05,,,0.0001,4.161101341247559
28,8.35846794128418,0.10416666666666667,0.28875,0.6100961565971375,5.1919210818596184e-05,4.437780532836914,0.10416666666666667,0.28833333333333333,0.6182875633239746,2.3627052214578726e-05,,,0.0001,3.3945369720458984
29,8.260755767822266,0.09770833333333333,0.278125,0.6091188788414001,5.081554263597354e-05,4.392344779968262,0.105,0.28833333333333333,0.6182875633239746,2.6003937528003007e-05,,,0.0001,6.65324068069458
30,8.098086032867432,0.105625,0.28479166666666667,0.6090513467788696,4.963324317941442e-05,4.388968486785888,0.105,0.28833333333333333,0.6182875633239746,2.4681899813003838e-05,0.19144351063667964,26.225073880045258,0.0001,24.812206745147705
