epoch,train_loss,train_anchor_exact,train_anchor_within_1,train_local_capture,train_full_raw_mse,val_loss,val_anchor_exact,val_anchor_within_1,val_local_capture,val_full_raw_mse,replay_ai_vs_zero_db,replay_ai_to_h5_gap_db,lr,seconds
1,3987.868544921875,0.042291666666666665,0.11479166666666667,0.2718762457370758,0.03590193763375282,108.41440673828124,0.0525,0.19666666666666666,0.3883243799209595,0.0007333473255857825,,,0.0008,6.316102027893066
2,960.7415795898437,0.0625,0.18229166666666666,0.4329805374145508,0.00791859533637762,23.322731323242188,0.0825,0.21583333333333332,0.4130648672580719,0.0001607400958891958,,,0.0008,2.237874984741211
3,481.89226806640625,0.06,0.18583333333333332,0.42380213737487793,0.0037679963279515505,14.44080135345459,0.0575,0.20416666666666666,0.38196438550949097,6.252499559195713e-05,,,0.0008,2.3243281841278076
4,311.0319140625,0.0625,0.18270833333333333,0.4168063998222351,0.0023826155811548233,19.98207374572754,0.07583333333333334,0.22,0.4291895031929016,7.589227461721749e-05,,,0.0008,2.4888100624084473
5,208.75741516113283,0.06,0.18354166666666666,0.43165767192840576,0.001609539845958352,7.680506439208984,0.08416666666666667,0.21416666666666667,0.4156472384929657,3.169371950207278e-05,-2.539115749864242,28.955633140546183,0.0008,12.385136127471924
6,142.91406066894533,0.059375,0.173125,0.4210038185119629,0.001065048505552113,13.140153121948241,0.058333333333333334,0.20416666666666666,0.3819510340690613,5.396690088673495e-05,,,0.0008,2.774665594100952
7,99.75948486328124,0.06854166666666667,0.19020833333333334,0.42009708285331726,0.0007153913611546159,7.478336868286132,0.07083333333333333,0.21916666666666668,0.45519450306892395,2.6995848093065432e-05,,,0.0008,2.255570411682129
8,71.39440658569336,0.066875,0.18625,0.4259369969367981,0.0005029559833928943,6.645542469024658,0.0675,0.21833333333333332,0.38941603899002075,3.755524754524231e-05,,,0.0008,2.5515878200531006
9,50.863221893310545,0.060208333333333336,0.18270833333333333,0.4261888265609741,0.0003613298758864403,6.8703880119323735,0.058333333333333334,0.20416666666666666,0.3819510340690613,3.8411577115766704e-05,,,0.0004,2.2697267532348633
10,39.786370544433595,0.06520833333333333,0.18729166666666666,0.41298457980155945,0.0002589584910310805,5.498029155731201,0.058333333333333334,0.20416666666666666,0.3819510340690613,3.0866771412547676e-05,-4.09685248533588,30.513369876017823,0.0004,14.180016994476318
11,32.44291854858398,0.0625,0.18479166666666666,0.41660282015800476,0.00021324376575648785,5.205194911956787,0.058333333333333334,0.205,0.38196173310279846,2.807527962431777e-05,,,0.0004,3.0808591842651367
12,26.881179275512697,0.066875,0.18229166666666666,0.4112352430820465,0.00016863207565620542,5.205486125946045,0.058333333333333334,0.20416666666666666,0.3819510340690613,3.04266122111585e-05,,,0.0004,2.7187087535858154
13,22.506172943115235,0.06875,0.19375,0.4266209006309509,0.0001435681915609166,4.931796875,0.058333333333333334,0.20416666666666666,0.3819510340690613,3.107637654466089e-05,,,0.0004,2.74875807762146
14,18.872863388061525,0.06520833333333333,0.18291666666666667,0.41912642121315,0.00011661333701340482,5.041029033660888,0.059166666666666666,0.20416666666666666,0.3819584846496582,2.5537480032653546e-05,,,0.0004,2.9650464057922363
15,16.078347053527832,0.07291666666666667,0.19375,0.4173716902732849,9.817453246796504e-05,5.157407684326172,0.08416666666666667,0.2125,0.41213297843933105,2.631197523442097e-05,-3.1046948265691485,29.52121221725109,0.0004,12.802648067474365
16,14.193242454528809,0.06270833333333334,0.183125,0.4257664978504181,8.482189878122881e-05,4.854960231781006,0.06,0.205,0.381979763507843,3.102720707829576e-05,,,0.0002,2.8801257610321045
17,12.85014305114746,0.06625,0.18604166666666666,0.42271310091018677,7.681118586333469e-05,4.647883129119873,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.5942869688151403e-05,,,0.0002,2.5236356258392334
18,12.10112247467041,0.070625,0.19354166666666667,0.4225938022136688,7.159385859267786e-05,4.704978370666504,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.6874940522247927e-05,,,0.0002,2.6986019611358643
19,11.298328132629395,0.060208333333333336,0.18541666666666667,0.4315023720264435,6.800836126785725e-05,4.66263708114624,0.06166666666666667,0.21666666666666667,0.383481502532959,2.5896674414980226e-05,,,0.0002,2.835926055908203
20,10.783224105834961,0.06416666666666666,0.18333333333333332,0.4222790002822876,6.34187672403641e-05,4.727091636657715,0.06166666666666667,0.21333333333333335,0.3831707239151001,2.783149582683109e-05,-3.710615060926978,30.12713245160892,0.0002,12.705221176147461
21,10.251557540893554,0.06291666666666666,0.188125,0.4239036440849304,5.9328169299988076e-05,4.67403923034668,0.059166666666666666,0.20416666666666666,0.38196519017219543,2.661336213350296e-05,,,0.0002,2.5948832035064697
22,9.705499000549317,0.06333333333333334,0.18916666666666668,0.4231608510017395,5.605299156741239e-05,4.590213871002197,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.5617180654080585e-05,,,0.0002,2.690580368041992
23,9.355734977722168,0.06125,0.18875,0.4249107837677002,5.332148430170491e-05,4.722011566162109,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.504317912098486e-05,,,0.0001,2.7934517860412598
24,8.984222297668458,0.06604166666666667,0.190625,0.4227253198623657,5.1225222705397755e-05,4.580606460571289,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.441929558699485e-05,,,0.0001,2.436880111694336
25,8.804185791015625,0.064375,0.1825,0.42217332124710083,5.0467489927541465e-05,4.625191497802734,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.654421878105495e-05,-3.425527180558097,29.842044571240038,0.0001,13.22471284866333
26,8.634899787902832,0.06708333333333333,0.18958333333333333,0.4220457375049591,4.9025125917978585e-05,4.596578636169434,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.6381002535345032e-05,,,0.0001,3.0307154655456543
27,8.373977890014649,0.06520833333333333,0.18458333333333332,0.42199358344078064,4.823496419703588e-05,4.584367656707764,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.337884696316905e-05,,,0.0001,2.6738827228546143
28,8.280757904052734,0.06520833333333333,0.18958333333333333,0.422341912984848,4.68552352685947e-05,4.599937934875488,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.463152472046204e-05,,,0.0001,2.460075855255127
29,8.137714347839356,0.06395833333333334,0.18020833333333333,0.42492395639419556,4.6583569201175123e-05,4.598220596313476,0.058333333333333334,0.20416666666666666,0.3819510340690613,2.6746752046165056e-05,,,0.0001,2.747593641281128
30,7.996358203887939,0.06958333333333333,0.19479166666666667,0.4240063428878784,4.485592944547534e-05,4.575763187408447,0.06,0.20416666666666666,0.38197562098503113,2.5024264396051876e-05,-2.963551354942035,29.380068745623976,5e-05,12.857287168502808
