epoch,train_anchor_exact,train_loss,train_probe_ai_vs_zero_db,train_q_raw_mse,val_anchor_exact,val_probe_ai_to_h5_gap_db,val_probe_ai_vs_zero_db,val_probe_plant_residual,val_q_raw_mse
1,0.0,6.875117301940918,-2.7160646232928105,0.0002319019113201648,0.0,21.051639756254033,-0.5704307742783357,1.3098679121441745,0.0006604664959013462
2,0.0,37.3681526184082,-1.4006451938941096,0.0001556015486130491,0.0,20.93652810422446,-0.4553191222487607,1.2683246594082611,0.0006325338035821915
