epoch,train_loss,val_loss,train_raw_mse,val_raw_mse,lr,seconds
1,6.458804130554199,3.018476684888204,9.992518092379518e-06,5.397818540586741e-06,0.0008,3.1658005714416504
2,6.092433929443359,2.9120994408925376,9.472078545513796e-06,5.095407914268435e-06,0.0008,0.03294062614440918
3,6.061447779337565,2.8526624838511148,9.394970675202785e-06,4.993798787230237e-06,0.0008,0.020140409469604492
4,5.979504426320394,2.8469848235448203,9.246807318656161e-06,4.954443738824921e-06,0.0008,0.03313493728637695
5,5.917128086090088,2.877677043279012,9.079936565588772e-06,5.063300174394196e-06,0.0008,0.035372257232666016
6,5.875959396362305,2.8794767459233603,9.046373331026794e-06,5.0418660369662876e-06,0.0008,0.03278779983520508
7,5.777128219604492,2.921332677205404,8.862601134751458e-06,5.1275546866236255e-06,0.0008,0.029827356338500977
8,5.722890456517537,2.9579217036565146,8.798530946781588e-06,5.189910780245555e-06,0.0008,0.021106481552124023
9,5.630700866381328,3.0307188431421914,8.590766052899804e-06,5.229756879998604e-06,0.0008,0.03260660171508789
10,5.506357987721761,3.103796124458313,8.42810019700361e-06,5.365786667728874e-06,0.0008,0.03340554237365723
11,5.354975779851277,3.2075875997543335,8.273755080760262e-06,5.560184490605025e-06,0.0008,0.05087590217590332
12,5.183606227238973,3.204174002011617,7.937536338431528e-06,5.628103432779123e-06,0.0008,0.04539132118225098
13,5.020996729532878,3.3417942921320596,7.675892068922016e-06,5.870760105608497e-06,0.0004,0.022150278091430664
14,4.768083771069844,3.3877350091934204,7.305874229738644e-06,5.9769283780042315e-06,0.0004,0.0292818546295166
15,4.664814551671346,3.4643706480662027,7.151500161247289e-06,6.1135229619443026e-06,0.0004,0.035111188888549805
16,4.585754474004109,3.4239490826924643,7.047085470427798e-06,6.033385413199237e-06,0.0004,0.0349879264831543
17,4.4504990975062055,3.467020034790039,6.839295489650492e-06,6.178823089915871e-06,0.0004,0.029103755950927734
18,4.310329596201579,3.551581382751465,6.605924378770093e-06,6.272858020868928e-06,0.0004,0.018036842346191406
19,4.226303458213806,3.51208225886027,6.449190323110088e-06,6.207598744367715e-06,0.0004,0.03385758399963379
20,4.141502459843953,3.5846873919169107,6.338939404789319e-06,6.363136283956313e-06,0.0004,0.031613826751708984
21,3.9842981894810996,3.62923796971639,6.126938236169129e-06,6.430536056238149e-06,0.0004,0.021857261657714844
22,3.945281982421875,3.6288111209869385,6.021599726106312e-06,6.439692545730698e-06,0.0002,0.03088092803955078
23,3.843275785446167,3.6190651257832847,5.9008649107757565e-06,6.438059093246314e-06,0.0002,0.03153085708618164
24,3.8042443990707397,3.6474009354909263,5.775941569178637e-06,6.4814656373831285e-06,0.0002,0.033315420150756836
25,3.766007582346598,3.660132726033529,5.753065731065969e-06,6.496375135611743e-06,0.0002,0.030974626541137695
26,3.776697794596354,3.6485729217529297,5.763531817137846e-06,6.4827140704437625e-06,0.0002,0.017369747161865234
27,3.673754254976908,3.6937352816263833,5.585290030770314e-06,6.552912509505404e-06,0.0002,0.03406572341918945
28,3.601758042971293,3.7185544967651367,5.499314359743342e-06,6.604149803024484e-06,0.0002,0.03207254409790039
29,3.604325215021769,3.6893202463785806,5.581523358462921e-06,6.5522287210721215e-06,0.0002,0.036217689514160156
30,3.528947631518046,3.7561488151550293,5.391402244943795e-06,6.650936484220438e-06,0.0002,0.014307975769042969
31,3.5316028992335,3.721231460571289,5.426784809969831e-06,6.6014382961535984e-06,0.0001,0.03412270545959473
