epoch,train_loss,val_loss,train_raw_mse,val_raw_mse,lr,seconds
1,1.2269224834442138,0.9588436079025269,2.1162174380151556e-05,1.7059167003026233e-05,0.0008,6.149544715881348
2,1.0862709164619446,0.9527454161643982,1.9143410681863316e-05,1.697429775958881e-05,0.0008,0.5337457656860352
3,1.0554760551452638,0.9495350456237793,1.867697425041115e-05,1.6940202476689593e-05,0.0008,0.41347694396972656
4,1.0381509900093078,0.9515228056907654,1.8450209172442555e-05,1.696122191788163e-05,0.0008,0.43167805671691895
5,1.0307158899307252,0.9508518862724304,1.8328456062590702e-05,1.694548780506011e-05,0.0008,0.39873170852661133
6,1.0269962787628173,0.9494472956657409,1.825410330638988e-05,1.6935834792093375e-05,0.0008,0.4201202392578125
7,1.0212592053413392,0.9500294470787048,1.819127232010942e-05,1.6920697162277066e-05,0.0008,0.5133283138275146
8,1.0185545873641968,0.9496622467041016,1.8129358359146863e-05,1.690120865532663e-05,0.0008,0.4275500774383545
9,1.0136066460609436,0.9478569102287292,1.8059693029499613e-05,1.6862130432855338e-05,0.0008,0.4181685447692871
10,1.010888502597809,0.9475681376457215,1.799745878088288e-05,1.6836607537698002e-05,0.0008,0.4007432460784912
11,1.0066960906982423,0.9451129412651063,1.7912587791215627e-05,1.680024121014867e-05,0.0008,0.40303468704223633
12,1.0024763536453247,0.9429702997207642,1.7838578060036525e-05,1.6749955029808916e-05,0.0008,0.44352102279663086
13,0.9977261805534363,0.9418116188049317,1.7734566172293852e-05,1.6694427031325177e-05,0.0008,0.459392786026001
14,0.9930700612068176,0.9446998953819274,1.7653386312304064e-05,1.6706988753867334e-05,0.0008,0.40665745735168457
15,0.9916139173507691,0.94301926612854,1.7588104128662962e-05,1.671074096520897e-05,0.0008,0.4197521209716797
16,0.9835478520393371,0.944672384262085,1.7465702003391926e-05,1.6723913431633265e-05,0.0008,0.4299740791320801
17,0.977414584159851,0.9463112068176269,1.7368246517435182e-05,1.6745644970797002e-05,0.0008,0.407367467880249
18,0.9668416070938111,0.9528730154037476,1.7206303782586472e-05,1.6810357119538822e-05,0.0008,0.4265115261077881
19,0.9547708225250244,0.9560241031646729,1.6978117455437313e-05,1.687161115114577e-05,0.0008,0.4151930809020996
20,0.9411961388587952,0.9652653288841248,1.677051157457754e-05,1.695048893452622e-05,0.0004,0.41680383682250977
21,0.9189606809616089,0.9695924139022827,1.6399677588196936e-05,1.7023204636643642e-05,0.0004,0.41407275199890137
22,0.9096559667587281,0.9812936305999755,1.6281094249279705e-05,1.7173005762742832e-05,0.0004,0.40270256996154785
23,0.8947341656684875,0.983766782283783,1.6055867163231597e-05,1.7222089518327266e-05,0.0004,0.4225027561187744
24,0.8806927108764648,0.9964225649833679,1.581846099725226e-05,1.7404579266440124e-05,0.0004,0.43401622772216797
25,0.8696747374534607,0.9931404018402099,1.565941762237344e-05,1.7351627757307142e-05,0.0004,0.5188307762145996
26,0.8572566747665405,1.0198095870018005,1.550920587760629e-05,1.775547309080139e-05,0.0004,0.41683459281921387
27,0.8454764699935913,1.0208761882781983,1.530767673102673e-05,1.777146513632033e-05,0.0002,0.4307093620300293
28,0.8282066488265991,1.0207035899162293,1.5069385663082357e-05,1.7777778921299615e-05,0.0002,0.4291231632232666
29,0.8205749201774597,1.0258118295669556,1.4968195937399287e-05,1.785108230251353e-05,0.0002,0.4054408073425293
30,0.8142669939994812,1.0324287581443787,1.4891087230353151e-05,1.7919356614584104e-05,0.0002,0.4261050224304199
