epoch,train_loss,train_anchor_exact,train_anchor_within_1,train_local_capture,train_full_raw_mse,val_loss,val_anchor_exact,val_anchor_within_1,val_local_capture,val_full_raw_mse,replay_ai_vs_zero_db,replay_ai_to_h5_gap_db,lr,seconds
11,4.002050228118897,0.3202083333333333,0.450625,0.6340063214302063,2.192192005168181e-05,4.763005962371826,0.11,0.29,0.6080109477043152,2.5356509140692652e-05,,,0.0008,2.33390736579895
12,3.882340974807739,0.3464583333333333,0.4635416666666667,0.636071503162384,2.117620715580415e-05,4.8625094604492185,0.10333333333333333,0.2816666666666667,0.6060651540756226,2.532101178076118e-05,,,0.0008,2.1514155864715576
13,3.791547946929932,0.36625,0.48520833333333335,0.6389865875244141,2.064114232780412e-05,4.933972358703613,0.09083333333333334,0.2708333333333333,0.601515531539917,2.594464815047104e-05,,,0.0008,2.2154088020324707
14,3.671067476272583,0.39895833333333336,0.511875,0.6453598141670227,1.954700201167725e-05,5.00809871673584,0.09666666666666666,0.2791666666666667,0.6000085473060608,2.5733685251907446e-05,,,0.0008,2.3225467205047607
15,3.563227710723877,0.42541666666666667,0.5352083333333333,0.6564121246337891,1.9145234546158463e-05,5.123941974639893,0.1,0.2783333333333333,0.5937755107879639,2.6106318910024128e-05,1.6526568332921343,24.763860557389805,0.0008,9.597747802734375
16,3.4872885799407958,0.44,0.5597916666666667,0.6609809398651123,1.868189974629786e-05,5.156784248352051,0.09416666666666666,0.25916666666666666,0.5883073210716248,2.4864766892278567e-05,,,0.0008,2.3122544288635254
17,3.407599563598633,0.44979166666666665,0.5627083333333334,0.6562089323997498,1.8409058611723594e-05,5.2431986618041995,0.09166666666666666,0.2675,0.5927926898002625,2.5390933878952637e-05,,,0.0008,2.1992027759552
18,3.3273186016082765,0.48041666666666666,0.5804166666666667,0.6586957573890686,1.7867347196443006e-05,5.298450908660889,0.08416666666666667,0.24416666666666667,0.5769762992858887,2.5612624667701312e-05,,,0.0008,2.067176342010498
19,3.23526912689209,0.4975,0.6016666666666667,0.669360876083374,1.7318412574240938e-05,5.393911075592041,0.0775,0.25333333333333335,0.5812806487083435,2.5710600384627467e-05,,,0.0008,2.0452146530151367
20,3.1687460994720458,0.5072916666666667,0.6120833333333333,0.6706455945968628,1.705852264421992e-05,5.428994293212891,0.0875,0.25083333333333335,0.587010383605957,2.4850472473190167e-05,3.043437888648727,23.373079502033214,0.0008,9.611708164215088
21,3.092590808868408,0.5339583333333333,0.6258333333333334,0.678290843963623,1.658200017118361e-05,5.507484607696533,0.08333333333333333,0.24333333333333335,0.5851693749427795,2.5135896139545365e-05,,,0.0008,2.331677198410034
22,3.030617456436157,0.5375,0.6260416666666667,0.6774377226829529,1.649022669880651e-05,5.535544300079346,0.0925,0.24916666666666668,0.5804523825645447,2.597815473563969e-05,,,0.0008,2.0673491954803467
23,2.973600730895996,0.5622916666666666,0.65375,0.6794983148574829,1.5698409697506577e-05,5.59656005859375,0.08416666666666667,0.2475,0.5674499273300171,2.5132972295978108e-05,,,0.0008,2.078002452850342
24,2.913824300765991,0.5770833333333333,0.665,0.6839204430580139,1.5561185136903077e-05,5.61484525680542,0.07833333333333334,0.23083333333333333,0.5743311643600464,2.5330168500659057e-05,,,0.0008,2.2048120498657227
25,2.845950136184692,0.5827083333333334,0.6658333333333334,0.6862145066261292,1.5405759768327698e-05,5.618961563110352,0.09333333333333334,0.25666666666666665,0.5794215798377991,2.5175794216920622e-05,3.6929002422556976,22.723617148426243,0.0008,9.529877185821533
26,2.7938693809509276,0.5933333333333334,0.6829166666666666,0.6901229619979858,1.4964669389883056e-05,5.663474388122559,0.08833333333333333,0.24083333333333334,0.5659027695655823,2.536361018428579e-05,,,0.0008,2.3453383445739746
27,2.739173021316528,0.6195833333333334,0.7020833333333333,0.6921005845069885,1.4547797036357224e-05,5.7566056823730465,0.085,0.25,0.5701354742050171,2.4927792765083723e-05,,,0.0008,2.166621685028076
28,2.7082134914398193,0.6160416666666667,0.696875,0.6924877166748047,1.4692896911583375e-05,5.768179550170898,0.07916666666666666,0.23416666666666666,0.5551459789276123,2.5594613907742315e-05,,,0.0008,2.058593988418579
