epoch,train_loss,val_loss,train_raw_mse,val_raw_mse,lr,seconds
1,2.2676952576148323e-05,1.7292887569055893e-05,2.2676952576148323e-05,1.7292887569055893e-05,0.0008,3.676431894302368
2,1.975118175323587e-05,1.702505411230959e-05,1.975118175323587e-05,1.702505411230959e-05,0.0008,0.36299586296081543
3,1.9185082783224062e-05,1.696288069069851e-05,1.9185082783224062e-05,1.696288069069851e-05,0.0008,0.33118152618408203
4,1.884507706563454e-05,1.692681420536246e-05,1.884507706563454e-05,1.692681420536246e-05,0.0008,0.38369154930114746
5,1.866670270828763e-05,1.692489895503968e-05,1.866670270828763e-05,1.692489895503968e-05,0.0008,0.35046815872192383
6,1.8527875690779185e-05,1.692823258053977e-05,1.8527875690779185e-05,1.692823258053977e-05,0.0008,0.3873138427734375
7,1.8404778820695356e-05,1.6888646641746163e-05,1.8404778820695356e-05,1.6888646641746163e-05,0.0008,0.36287522315979004
8,1.8347809855185916e-05,1.6893020510906354e-05,1.8347809855185916e-05,1.6893020510906354e-05,0.0008,0.39280104637145996
9,1.824875500460621e-05,1.6872165142558517e-05,1.824875500460621e-05,1.6872165142558517e-05,0.0008,0.3794715404510498
10,1.8185890658060087e-05,1.6819050724734552e-05,1.8185890658060087e-05,1.6819050724734552e-05,0.0008,0.4121520519256592
11,1.8148360250052066e-05,1.6838343144627286e-05,1.8148360250052066e-05,1.6838343144627286e-05,0.0008,0.3821852207183838
12,1.8094272745656782e-05,1.67769657127792e-05,1.8094272745656782e-05,1.67769657127792e-05,0.0008,0.38791775703430176
13,1.8009564591920934e-05,1.6767791894380935e-05,1.8009564591920934e-05,1.6767791894380935e-05,0.0008,0.4011714458465576
14,1.7955150724446867e-05,1.673473794653546e-05,1.7955150724446867e-05,1.673473794653546e-05,0.0008,0.37973809242248535
15,1.792886912880931e-05,1.672883932769764e-05,1.792886912880931e-05,1.672883932769764e-05,0.0008,0.4196772575378418
16,1.7885844899865334e-05,1.6703362052794547e-05,1.7885844899865334e-05,1.6703362052794547e-05,0.0008,0.4065113067626953
17,1.7821474757511168e-05,1.6684726069797762e-05,1.7821474757511168e-05,1.6684726069797762e-05,0.0008,0.40393996238708496
18,1.7769266123650594e-05,1.665266332565807e-05,1.7769266123650594e-05,1.665266332565807e-05,0.0008,0.4974403381347656
19,1.7765665579645428e-05,1.6651405894663184e-05,1.7765665579645428e-05,1.6651405894663184e-05,0.0008,0.3805198669433594
20,1.7716922557156067e-05,1.6652787817292847e-05,1.7716922557156067e-05,1.6652787817292847e-05,0.0008,0.40809106826782227
21,1.7664262195467017e-05,1.6694603982614353e-05,1.7664262195467017e-05,1.6694603982614353e-05,0.0008,0.3847825527191162
22,1.766500419762451e-05,1.670161676884163e-05,1.766500419762451e-05,1.670161676884163e-05,0.0008,0.3992741107940674
23,1.7613665440876503e-05,1.6684746005921623e-05,1.7613665440876503e-05,1.6684746005921623e-05,0.0008,0.3792684078216553
24,1.75859375303844e-05,1.6606958088232204e-05,1.75859375303844e-05,1.6606958088232204e-05,0.0008,0.3833792209625244
25,1.7511543883301784e-05,1.6598583752056584e-05,1.7511543883301784e-05,1.6598583752056584e-05,0.0008,0.3811066150665283
26,1.748631169903092e-05,1.6743939340813085e-05,1.748631169903092e-05,1.6743939340813085e-05,0.0008,0.4071347713470459
27,1.7457805697631556e-05,1.6692418867023662e-05,1.7457805697631556e-05,1.6692418867023662e-05,0.0008,0.4056258201599121
28,1.7398974268871825e-05,1.6585225821472705e-05,1.7398974268871825e-05,1.6585225821472705e-05,0.0008,0.37613868713378906
29,1.728641964291455e-05,1.6611618193564936e-05,1.728641964291455e-05,1.6611618193564936e-05,0.0008,0.39784741401672363
30,1.7304478205915075e-05,1.669647637754679e-05,1.7304478205915075e-05,1.669647637754679e-05,0.0008,0.4043135643005371
