epoch,train_loss,val_loss,train_raw_mse,val_raw_mse,lr,seconds
1,1.7264564434687297,1.6067617336908977,2.6693774392091047e-05,2.4468719857395627e-05,0.0008,3.467599391937256
2,1.334600289662679,1.4505363305409749,2.1252418264339212e-05,2.170684880790456e-05,0.0008,0.03168964385986328
3,1.1941577394803364,1.4035828510920207,1.866213976124224e-05,2.079555391295192e-05,0.0008,0.03218817710876465
4,1.13711412747701,1.3867857853571575,1.770322827117828e-05,2.0574273852010567e-05,0.0008,0.033725738525390625
5,1.1027818818887074,1.3751786549886067,1.71346916128338e-05,2.0371462596813217e-05,0.0008,0.036664485931396484
6,1.07860733071963,1.3654611110687256,1.694987592297063e-05,2.0234139810781926e-05,0.0008,0.04341936111450195
7,1.0646093984444935,1.3616468509038289,1.6487741049786564e-05,2.0215651602484286e-05,0.0008,0.03869152069091797
8,1.0515942672888439,1.3591128985087078,1.636758588574594e-05,2.023009559100804e-05,0.0008,0.03644394874572754
9,1.0449170966943104,1.358079155286153,1.6375350848344777e-05,2.0156596292508766e-05,0.0008,0.034815311431884766
10,1.0300604005654652,1.358561356862386,1.6111945569718955e-05,2.0154344383627176e-05,0.0008,0.030702590942382812
11,1.0216344396273296,1.3596865336100261,1.5992114337374613e-05,2.0213024981785566e-05,0.0008,0.03449249267578125
12,1.0150544047355652,1.358007550239563,1.5793846159795066e-05,2.014079169991116e-05,0.0008,0.03209495544433594
13,1.006676455338796,1.3585455020268757,1.5690534686048824e-05,2.011769781044374e-05,0.0008,0.0213623046875
14,0.9998689492543539,1.3596937855084736,1.553206872510297e-05,2.0152163415332325e-05,0.0008,0.032932281494140625
15,0.9966125190258026,1.360907773176829,1.551473072443817e-05,2.0175100265381236e-05,0.0008,0.04666948318481445
16,0.9812815487384796,1.3617465098698933,1.5310730911248054e-05,2.0172827134956606e-05,0.0008,0.03306937217712402
17,0.9762461185455322,1.3643269936243694,1.526483735384924e-05,2.0232402069571737e-05,0.0008,0.03343558311462402
18,0.9663644234339396,1.3683757583300273,1.502967294679062e-05,2.028785214254943e-05,0.0004,0.019022226333618164
19,0.9544679224491119,1.36880628267924,1.4863108996602628e-05,2.0270059394533746e-05,0.0004,0.03409123420715332
20,0.9467763900756836,1.370961348215739,1.4694158532317184e-05,2.0311617239106756e-05,0.0004,0.04585123062133789
21,0.9437653024991354,1.3742679158846538,1.472794156143209e-05,2.0364548011760537e-05,0.0004,0.01911783218383789
22,0.9325234889984131,1.3774796724319458,1.4664673471997958e-05,2.0376867420660954e-05,0.0004,0.03464961051940918
23,0.9293079376220703,1.3816137909889221,1.4582880642895665e-05,2.040197250607889e-05,0.0004,0.03680562973022461
24,0.9188168148199717,1.3825302720069885,1.4395581577749303e-05,2.041122024820652e-05,0.0004,0.030089855194091797
25,0.9112704495588938,1.3848491509755452,1.4274904060584959e-05,2.044656685029622e-05,0.0004,0.03282356262207031
26,0.9050906797250112,1.3862194617589314,1.4145930890663294e-05,2.046513691311702e-05,0.0004,0.030809402465820312
27,0.8967872758706411,1.388878305753072,1.4149569021052836e-05,2.0498956170437548e-05,0.0002,0.03592967987060547
28,0.8927760819594065,1.3910443782806396,1.3946038507128833e-05,2.0526179772180814e-05,0.0002,0.033659934997558594
29,0.8866856793562571,1.3910351594289143,1.3811590937014747e-05,2.0510385487189826e-05,0.0002,0.034136056900024414
30,0.8898674448331197,1.3913557926813762,1.397091727994848e-05,2.0542291773987625e-05,0.0002,0.03040289878845215
31,0.8759953776995341,1.393348256746928,1.3885854817393314e-05,2.0574980226228945e-05,0.0002,0.03339791297912598
32,0.8746207555135092,1.3951199054718018,1.3797733117826283e-05,2.059147118416149e-05,0.0002,0.0342867374420166
33,0.8704385459423065,1.3957045475641887,1.365100100277535e-05,2.0593475104154397e-05,0.0002,0.03553152084350586
34,0.8669149080912272,1.395724097887675,1.3682787236272512e-05,2.0607590461925913e-05,0.0002,0.03654766082763672
35,0.8604174057642618,1.3986244996388753,1.3639927298451463e-05,2.0665112970164046e-05,0.0002,0.026131868362426758
36,0.8554879724979401,1.4001898964246113,1.3463474715535995e-05,2.0669914495859604e-05,0.0001,0.03413677215576172
37,0.8494358658790588,1.400587538878123,1.3362523228958404e-05,2.067230828591467e-05,0.0001,0.03398394584655762
38,0.845315158367157,1.4008288780848186,1.333806661326283e-05,2.067640161840245e-05,0.0001,0.04835772514343262
39,0.8467646737893423,1.4012690583864849,1.3520786069420865e-05,2.0684822326681267e-05,0.0001,0.03375840187072754
40,0.8480484088261923,1.4018496076265972,1.3629119772910295e-05,2.0690340534201823e-05,0.0001,0.032129526138305664
41,0.8466654221216837,1.4016266465187073,1.3461761682265205e-05,2.067497916868888e-05,0.0001,0.018280506134033203
42,0.8372931480407715,1.4019555846850078,1.3275026503833942e-05,2.0669195388715405e-05,0.0001,0.03294181823730469
43,0.8352568546930949,1.401543120543162,1.3371961055478701e-05,2.06511867872905e-05,0.0001,0.03632974624633789
44,0.8318312565485636,1.4026450316111247,1.3359813692659372e-05,2.0654962402962458e-05,0.0001,0.03300142288208008
45,0.8275172412395477,1.4032528201738994,1.327204487703663e-05,2.065854338676824e-05,5e-05,0.032561302185058594
46,0.8374055524667104,1.4036229054133098,1.3352051610127091e-05,2.066829620162025e-05,5e-05,0.03203773498535156
47,0.8290231227874756,1.4040501912434895,1.3263306148777096e-05,2.0681198899789404e-05,5e-05,0.04701590538024902
48,0.8295663495858511,1.4043986598650615,1.3296303222887218e-05,2.069521239415432e-05,5e-05,0.03654837608337402
49,0.828468402226766,1.404269278049469,1.3220626290906997e-05,2.069583266954093e-05,5e-05,0.03310799598693848
50,0.8281879127025604,1.4048180381457012,1.3111265464734364e-05,2.0706019010200787e-05,5e-05,0.03570699691772461
51,0.823760042587916,1.405258556207021,1.3108489535322102e-05,2.0709788562574733e-05,5e-05,0.03339862823486328
52,0.8223463793595632,1.4064727226893108,1.3111143895609226e-05,2.0724302279025626e-05,5e-05,0.030827999114990234
53,0.8148035208384196,1.4074364105860393,1.3036457554941686e-05,2.0742581303541858e-05,5e-05,0.033937931060791016
54,0.8181262612342834,1.4070096214612324,1.3064125444846772e-05,2.0739844330819324e-05,2.5e-05,0.0323638916015625
55,0.826186458269755,1.4068119128545125,1.3215578898477057e-05,2.0738767489092425e-05,2.5e-05,0.03573203086853027
56,0.8216005762418112,1.406489113966624,1.3083378841353502e-05,2.0735130722944934e-05,2.5e-05,0.03907132148742676
57,0.8257542649904887,1.4064350326855977,1.3306167905587548e-05,2.0734254576382227e-05,2.5e-05,0.026279687881469727
58,0.821179469426473,1.4066450794537861,1.3073665286356118e-05,2.0737146163204063e-05,2.5e-05,0.032743215560913086
59,0.8224153717358907,1.407170593738556,1.305918416013204e-05,2.0744719222420827e-05,2.5e-05,0.03381681442260742
60,0.8208833336830139,1.4080533782641094,1.3122243368949663e-05,2.0759107428602874e-05,2.5e-05,0.034119367599487305
