epoch,train_loss,val_loss,train_raw_mse,val_raw_mse,lr,seconds
1,3.987470045103691e-05,2.8440622700145468e-05,2.4416559608653187e-05,1.7275063364650122e-05,0.0008,22.115436553955078
2,3.322628690511919e-05,2.8119593480369076e-05,2.0240851445123553e-05,1.7034327393048442e-05,0.0008,0.474013090133667
3,3.1752241411595606e-05,2.8026457803207448e-05,1.933606487000361e-05,1.6971845107036642e-05,0.0008,0.6227374076843262
4,3.1278848982765336e-05,2.8079661351512186e-05,1.9020597173948774e-05,1.6996638805721886e-05,0.0008,0.5107271671295166
5,3.1016160501167176e-05,2.8017057557008228e-05,1.8861209937313106e-05,1.696283907222096e-05,0.0008,0.6149289608001709
6,3.060597569856327e-05,2.795467276882846e-05,1.861966826254502e-05,1.692635312792845e-05,0.0008,0.529080867767334
7,3.0379610325326212e-05,2.7864251314895228e-05,1.847768944571726e-05,1.6880914990906604e-05,0.0008,0.5173661708831787
8,3.0266760295489802e-05,2.7884734954568558e-05,1.840709344833158e-05,1.6886654993868433e-05,0.0008,0.4646894931793213
9,3.0094219400780276e-05,2.7771866152761506e-05,1.8310085906705353e-05,1.6835566857480444e-05,0.0008,0.47940921783447266
10,2.9909510776633396e-05,2.763665557722561e-05,1.820975579903461e-05,1.6763867242843845e-05,0.0008,0.4479963779449463
11,2.9705745400860906e-05,2.7649067269521766e-05,1.809678396966774e-05,1.677341584581882e-05,0.0008,0.4229717254638672
12,2.9534769055317156e-05,2.7554690313991158e-05,1.800673966499744e-05,1.672277765464969e-05,0.0008,0.45416855812072754
13,2.944429637864232e-05,2.7545720295165667e-05,1.7951978697965388e-05,1.6714591401978397e-05,0.0008,0.453601598739624
14,2.9350379554671237e-05,2.755665351287462e-05,1.7900168531923556e-05,1.6722908403608015e-05,0.0008,0.44678640365600586
15,2.9280297021614387e-05,2.7593980557867326e-05,1.7860104562714696e-05,1.6739716375013814e-05,0.0008,0.4940159320831299
16,2.9191501380410045e-05,2.758176146016922e-05,1.7815114515542517e-05,1.673293809290044e-05,0.0008,0.4684596061706543
17,2.9015683321631513e-05,2.752964282990433e-05,1.771705414284952e-05,1.670605233812239e-05,0.0008,0.4501171112060547
18,2.8891804613522255e-05,2.7548335638130083e-05,1.7652045062277467e-05,1.671771256951615e-05,0.0008,0.441500186920166
19,2.8856860008090735e-05,2.7600767934927718e-05,1.7632350136409514e-05,1.6743124360800722e-05,0.0008,0.4444124698638916
20,2.8718258545268326e-05,2.761665986326989e-05,1.7563629371579735e-05,1.6755267206463032e-05,0.0008,0.43335390090942383
21,2.8536590762087143e-05,2.781392009637784e-05,1.7473470797995106e-05,1.6856082511367275e-05,0.0008,0.45441198348999023
22,2.8500750122475438e-05,2.781695671728812e-05,1.7452126667194533e-05,1.6857347072800622e-05,0.0008,0.44606900215148926
23,2.8161352311144583e-05,2.7851842387462965e-05,1.7284035857301204e-05,1.6878462265594862e-05,0.0008,0.43944430351257324
24,2.7921715591219255e-05,2.807531927828677e-05,1.7165532044600694e-05,1.6999444051180034e-05,0.0004,0.4201056957244873
25,2.7489307612995617e-05,2.804897027090192e-05,1.69486939557828e-05,1.6986100890790114e-05,0.0004,0.4168696403503418
26,2.7178643213119356e-05,2.8271193004911767e-05,1.6796721902210265e-05,1.7104487487813457e-05,0.0004,0.4260716438293457
27,2.6999325054930523e-05,2.8531558491522447e-05,1.6707323156879282e-05,1.723439978377428e-05,0.0004,0.45598745346069336
28,2.6804840308614077e-05,2.8379783325362952e-05,1.6609759295533877e-05,1.7160913412226364e-05,0.0004,0.5048098564147949
29,2.6449294309713878e-05,2.862296452804003e-05,1.6438776438008062e-05,1.729049559799023e-05,0.0004,0.5245494842529297
30,2.6331324625061826e-05,2.9231235748738983e-05,1.6373464313801377e-05,1.760478669893928e-05,0.0004,0.43797922134399414
