epoch,train_loss,val_loss,train_raw_mse,val_raw_mse,lr,seconds
1,1.8296846350034077,1.7809148629506428,2.877722848400784e-05,2.7160553145222366e-05,0.0008,3.7683658599853516
2,1.5049295822779338,1.6022384961446126,2.372220781884001e-05,2.4338619671956014e-05,0.0008,0.019138097763061523
3,1.3431098262468975,1.497120996316274,2.0979243345209397e-05,2.254409567588785e-05,0.0008,0.01661968231201172
4,1.2301026384035747,1.441202978293101,1.9102373395677812e-05,2.15233734100669e-05,0.0008,0.03383994102478027
5,1.1732498208681743,1.4086872736612956,1.831911383002686e-05,2.0976252320300166e-05,0.0008,0.03136730194091797
6,1.1230988601843517,1.3904353578885396,1.747602967346514e-05,2.063380755619922e-05,0.0008,0.016539812088012695
7,1.1100182334582012,1.3810765743255615,1.7277484706331354e-05,2.049044633167796e-05,0.0008,0.034677982330322266
8,1.07735475897789,1.3749373157819111,1.6792861515568802e-05,2.0460935653924633e-05,0.0008,0.016383647918701172
9,1.063158671061198,1.3707605202992756,1.6670308923494304e-05,2.035215523695418e-05,0.0008,0.015480756759643555
10,1.0524947742621105,1.3684210181236267,1.646073663626642e-05,2.0279527840709004e-05,0.0008,0.03291893005371094
11,1.0373079478740692,1.3679930766423543,1.6204897444064652e-05,2.0280080813487682e-05,0.0008,0.018789291381835938
12,1.0315187573432922,1.3670976956685383,1.613270918217798e-05,2.027448742107178e-05,0.0008,0.03065776824951172
13,1.0222123364607494,1.3669158220291138,1.5843651908653555e-05,2.0282425490828853e-05,0.0008,0.01817488670349121
14,1.0107500950495403,1.3671221733093262,1.5793711099831853e-05,2.029121181597778e-05,0.0008,0.03356599807739258
15,1.0066995521386464,1.3674909075101216,1.5790880145990133e-05,2.027631489909254e-05,0.0008,0.014646768569946289
16,0.9953376452128092,1.3684476017951965,1.5535135086489998e-05,2.028939585822324e-05,0.0008,0.01710343360900879
17,0.9851366380850474,1.3695547580718994,1.5428279766638298e-05,2.0298662396574702e-05,0.0008,0.03159141540527344
18,0.978677878777186,1.3716050187746684,1.5324788819270907e-05,2.0353249055915512e-05,0.0008,0.021468400955200195
19,0.9636630018552145,1.3726642330487568,1.513070537839667e-05,2.037544557727718e-05,0.0008,0.013130903244018555
20,0.9628792206446329,1.3742636442184448,1.518519608604644e-05,2.0411265722941607e-05,0.0008,0.0431668758392334
21,0.9505053659280142,1.3760866324106853,1.4858255326544167e-05,2.044916254817508e-05,0.0008,0.025795936584472656
22,0.9292610983053843,1.3783512711524963,1.4574156921298709e-05,2.0467816890838247e-05,0.0004,0.017278671264648438
23,0.9246022502581278,1.3793890078862507,1.4537566433621881e-05,2.0482801725544657e-05,0.0004,0.02334284782409668
24,0.9162384569644928,1.3806549310684204,1.4386666862264974e-05,2.0516330550890416e-05,0.0004,0.028457164764404297
25,0.9142276048660278,1.3816910584767659,1.4439393756523108e-05,2.053158338336895e-05,0.0004,0.017325639724731445
26,0.9092832008997599,1.3824950059254963,1.4359593478729948e-05,2.0533286563780468e-05,0.0004,0.031925201416015625
27,0.9055565694967905,1.3837990562121074,1.424926540494198e-05,2.0557519140614506e-05,0.0004,0.01827716827392578
28,0.8980534076690674,1.3858868678410847,1.408055823048926e-05,2.0588941576230962e-05,0.0004,0.018914222717285156
29,0.8922569652398428,1.3871870040893555,1.4202812659884026e-05,2.0596973627107218e-05,0.0004,0.013724803924560547
30,0.882303516070048,1.3882411917050679,1.4034777298851017e-05,2.0624831449822523e-05,0.0004,0.03451681137084961
31,0.8771137197812399,1.3889350493748982,1.3834243115222003e-05,2.063695743951636e-05,0.0002,0.015349626541137695
32,0.8727214932441711,1.3896254698435466,1.3812288671033457e-05,2.0635696879859704e-05,0.0002,0.018073320388793945
33,0.8634104331334432,1.3906938831011455,1.3722247331315884e-05,2.0657310718282435e-05,0.0002,0.031156063079833984
34,0.8658879200617472,1.3918245236078899,1.3662950095749693e-05,2.0681118257925846e-05,0.0002,0.020992517471313477
35,0.8700262705485026,1.3925868074099224,1.389445560562308e-05,2.0693080538573366e-05,0.0002,0.013706445693969727
36,0.8600981732209524,1.3932561874389648,1.373888668846727e-05,2.0705435720932048e-05,0.0002,0.017455577850341797
37,0.8512962957223257,1.3940630753835042,1.354179524544937e-05,2.0726083069651697e-05,0.0002,0.032356977462768555
38,0.8520374298095703,1.3948469758033752,1.3538827261072583e-05,2.074234968555781e-05,0.0002,0.017476558685302734
39,0.8555380503336588,1.3957559863726299,1.3571881936513819e-05,2.075295439378048e-05,0.0002,0.016295433044433594
40,0.8459523916244507,1.3968045711517334,1.3458248910562057e-05,2.0764165431804333e-05,0.0001,0.031209230422973633
